iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
1600	0.126434278142	0.133587041502	0.53875	0.475	242.244685091
1610	0.126026359469	0.133038538106	0.545	0.465	243.861875936
1620	0.126167785972	0.133208599646	0.54125	0.465	245.541767397
1630	0.126950647876	0.134380844865	0.54375	0.475	247.126212604
1640	0.126385422231	0.134711569666	0.54625	0.47	248.709649172
1650	0.126276992742	0.133559084141	0.545	0.46	250.219004594
1660	0.126202640451	0.133108131509	0.545	0.47	251.899197947
1670	0.126007469357	0.133142876799	0.54625	0.475	253.669445261
1680	0.126031933823	0.133659896402	0.54875	0.465	255.438402962
1690	0.125421627214	0.133081260997	0.54875	0.465	256.947152754
1700	0.125920995357	0.13378133701	0.54875	0.465	258.420863863
1710	0.125603125038	0.133099898653	0.55	0.46	260.109077196
1720	0.126725409637	0.135518044807	0.5175	0.455	261.729567366
1730	0.125609128831	0.133012340228	0.55125	0.465	263.258018571
1740	0.126695743898	0.135852943812	0.51875	0.455	264.809745142
1750	0.125763193617	0.133432481149	0.55375	0.47	266.319658194
1760	0.12580730967	0.133905257273	0.55	0.465	267.879751637
1770	0.125591084209	0.133128034099	0.55375	0.47	269.405842451
1780	0.125677897167	0.132538789215	0.54875	0.46	270.931270896
1790	0.125648945639	0.133567119186	0.55	0.465	272.45787218
1800	0.12512768912	0.13362867614	0.5525	0.44	273.9816127
1810	0.12553037399	0.134722653371	0.54625	0.465	275.505922481
1820	0.124888059387	0.13168110728	0.55375	0.465	277.074675469
1830	0.125623706901	0.133445522344	0.5525	0.465	278.60701633
1840	0.123069221719	0.130212039094	0.56625	0.505	280.145897178
1850	0.125620486725	0.13335004094	0.54875	0.455	281.71334155
1860	0.125410249929	0.134103374083	0.54875	0.465	283.152889927
1870	0.125515201091	0.133734831992	0.55	0.455	284.684862279
1880	0.125366746663	0.132914838927	0.55375	0.45	286.161618783
1890	0.125026011602	0.132834136323	0.55	0.445	287.674289524
1900	0.125248326906	0.132964813629	0.555	0.46	289.427623685
1910	0.124796709297	0.133065261949	0.55625	0.455	291.037593492
1920	0.125323689891	0.134060913318	0.55125	0.465	292.556520909
1930	0.125678029093	0.134043147589	0.5475	0.455	293.992748187
1940	0.125668759956	0.134667601944	0.55	0.455	295.497155956
1950	0.12573995142	0.134495769056	0.5475	0.455	297.2537157
1960	0.125501835405	0.134308338899	0.54875	0.455	298.722166138
1970	0.125149448493	0.134671161163	0.55125	0.445	300.157667411
1980	0.125796794705	0.134521892933	0.55	0.455	301.662691635
1990	0.125365879032	0.134764121196	0.54875	0.45	303.192202037
2000	0.125717706471	0.134710995909	0.54875	0.455	304.669638385
2010	0.125657961796	0.134235202809	0.55	0.455	306.141648866
2020	0.125439302943	0.133379099032	0.555	0.46	307.669718006
2030	0.126217943741	0.134368455837	0.54625	0.455	309.17772731
2040	0.125456791783	0.134159424565	0.5525	0.45	310.634836815
2050	0.126111432188	0.134540292794	0.54875	0.46	312.058494052
2060	0.125748675277	0.134525155761	0.5475	0.45	313.523917695
2070	0.125864341995	0.134541603273	0.55	0.455	314.955741872
2080	0.125966211288	0.135034992801	0.5475	0.45	316.420907813
2090	0.125909779852	0.134361945107	0.55	0.455	317.827056348
2100	0.12648126663	0.135241534183	0.55875	0.47	319.331610609
2110	0.125761319454	0.134106944896	0.55375	0.45	320.777938633
2120	0.125764070451	0.134333318968	0.555	0.45	322.257282321
2130	0.125972663363	0.134964360935	0.555	0.46	323.675391448
2140	0.126193186829	0.134981932947	0.555	0.46	325.179981836
2150	0.12635881766	0.135072974803	0.55375	0.46	326.652678577
2160	0.125834390499	0.134431390104	0.55625	0.45	328.234252788
2170	0.126308197472	0.135049837326	0.55625	0.455	329.666649508
2180	0.126184659873	0.134697955126	0.5525	0.455	331.04176457
2190	0.125845823771	0.134073913316	0.5575	0.445	332.571501667
2200	0.126390649168	0.134851528003	0.55375	0.455	334.035383754
2210	0.126190117917	0.135021790392	0.555	0.46	335.466690208
2220	0.126175369634	0.134834364831	0.55625	0.445	336.889425738
2230	0.12627402868	0.135230873892	0.555	0.465	338.338298111
2240	0.126552823505	0.134688430503	0.55	0.45	339.7893208
2250	0.125845370327	0.134079892377	0.5625	0.455	341.40203821
2260	0.125900485171	0.133976095686	0.55375	0.455	342.9199372
2270	0.125424117956	0.133430430083	0.5575	0.46	344.404782828
2280	0.126326134545	0.134610413415	0.55	0.435	346.004798364
2290	0.125898290941	0.134039676005	0.555	0.455	347.584090655
2300	0.126007964064	0.134377232612	0.5525	0.445	349.269180976
2310	0.126435611897	0.134563882969	0.55125	0.45	350.769283631
2320	0.126398461974	0.134623671952	0.55	0.45	352.214043163
2330	0.12650047996	0.134399423926	0.54875	0.455	353.777978069
2340	0.125911811388	0.134076440866	0.56	0.46	355.217879767
2350	0.125963266875	0.134170674743	0.55125	0.45	356.60841177
2360	0.125850158771	0.134358763962	0.55625	0.45	358.045785148
2370	0.126115368633	0.134497172758	0.55625	0.455	359.555305915
2380	0.125745634815	0.133594256863	0.55625	0.46	360.986502103
2390	0.125697593296	0.134156872107	0.555	0.45	362.413765975
2400	0.125415234934	0.133348965694	0.555	0.445	363.851146106
2410	0.125939957089	0.133795375998	0.555	0.45	365.276082776
2420	0.125854933154	0.13372775397	0.5575	0.46	366.771060118
2430	0.126076733538	0.133639271123	0.55875	0.46	368.286199089
2440	0.125443896277	0.133926088356	0.5575	0.445	369.753323187
2450	0.126042417074	0.134552945909	0.555	0.46	371.240727079
2460	0.126092424081	0.134569776117	0.56125	0.45	372.69482468
2470	0.12608415139	0.134039982555	0.54875	0.46	374.144834213
2480	0.125163068985	0.134027542473	0.5575	0.45	375.605652553
