iteration	error_train	error_test	accuracy_train	accuracy_test	elapsed
2010	0.101680821165	0.109481462693	0.6925	0.67	33.738507081
2020	0.101623102282	0.108950843473	0.69625	0.67	33.892723904
2030	0.101266049414	0.108250085105	0.7	0.675	34.064651886
2040	0.100990961751	0.10831067871	0.7	0.675	34.219260941
2050	0.100896384837	0.107728194133	0.7125	0.685	34.370131066
2060	0.100832912027	0.107546426264	0.7125	0.685	34.540739299
2070	0.100741435004	0.107491075879	0.7125	0.685	34.715353825
2080	0.100559553029	0.107309657172	0.7125	0.685	34.863128926
2090	0.100553724223	0.107162463457	0.7125	0.685	35.019761559
2100	0.100566906376	0.107275403719	0.71125	0.685	35.178815096
2110	0.100357660427	0.107089060122	0.7125	0.685	35.353701478
2120	0.100282843132	0.106787171208	0.7125	0.69	35.499573338
2130	0.100368306012	0.106903580114	0.71375	0.69	35.658712757
2140	0.100166716526	0.106786667042	0.715	0.69	35.781616177
2150	0.100084210114	0.106576180268	0.715	0.695	35.925187999
2160	0.100057437457	0.106829047946	0.715	0.695	36.076090528
2170	0.0998864593058	0.106630808149	0.71625	0.695	36.239249992
2180	0.0998675333733	0.106556940435	0.71625	0.695	36.395353312
2190	0.0997791943792	0.106428462924	0.71625	0.695	36.559652757
2200	0.0991911135401	0.106216119234	0.7225	0.695	36.724236299
2210	0.0989927008532	0.10636615094	0.72625	0.695	36.884306707
2220	0.0987069991425	0.106392590527	0.72625	0.695	37.042606715
2230	0.098461157776	0.106225773558	0.72625	0.695	37.173849938
2240	0.0983951735535	0.10621467908	0.72625	0.695	37.323540292
2250	0.0983228805154	0.106446806458	0.72625	0.695	37.48121565
2260	0.0983029691189	0.106448131537	0.72625	0.695	37.644599795
2270	0.0982789075545	0.1063519502	0.72625	0.695	37.791959966
2280	0.0982181988741	0.106607926962	0.73	0.695	37.953712115
2290	0.0970059200352	0.107026763851	0.7175	0.69	38.103086877
2300	0.097600670148	0.107366620226	0.71625	0.69	38.26102892
2310	0.0969362594318	0.107183901395	0.71875	0.69	38.411681985
2320	0.0969259993204	0.107267452219	0.71875	0.69	38.571647156
2330	0.0968518971319	0.10728181567	0.7175	0.69	38.713233179
2340	0.096801993478	0.107145247621	0.71875	0.69	38.870940568
2350	0.0968878375627	0.107731423029	0.71875	0.69	39.029642033
2360	0.0967147468648	0.107029800795	0.71875	0.69	39.192921978
2370	0.0964727303551	0.10696971724	0.7225	0.69	39.333681047
2380	0.0964155035105	0.107112444583	0.72375	0.69	39.500015501
2390	0.0963640562964	0.107004646719	0.7225	0.69	39.664146757
2400	0.0961667458859	0.107720205112	0.71875	0.675	39.856541473
2410	0.0959567955772	0.106897889732	0.72375	0.685	40.042519179
2420	0.0958936799139	0.10691266564	0.7225	0.685	40.201761862
2430	0.0956658946073	0.107064814721	0.725	0.69	40.344100518
2440	0.0955651639875	0.106342864021	0.725	0.69	40.500780855
2450	0.0955520755567	0.106347107826	0.725	0.69	40.670182489
2460	0.0949101152604	0.104315323169	0.72625	0.7	40.853047898
2470	0.0948600081227	0.104252273327	0.72625	0.705	41.030147992
2480	0.0946697027454	0.104378040267	0.72625	0.705	41.218781264
2490	0.0945891198935	0.104304219099	0.7275	0.705	41.379017344
2500	0.0945626141562	0.104318777841	0.72625	0.705	41.54306039
2510	0.0948336687504	0.104884977445	0.7275	0.705	41.695684972
2520	0.0945057134598	0.104093177323	0.725	0.705	41.846431535
2530	0.0943577711283	0.104084108036	0.72625	0.705	42.007724987
2540	0.0942558470891	0.103872895452	0.7275	0.705	42.159149581
2550	0.0941654598072	0.103801825677	0.72875	0.705	42.325001505
2560	0.0941019268228	0.103685801199	0.72875	0.705	42.478832634
2570	0.0938705965659	0.103202089745	0.73125	0.71	42.622474324
2580	0.0936312977111	0.102817154946	0.73125	0.71	42.779344691
2590	0.0936896186154	0.103236154983	0.73125	0.71	42.93928275
2600	0.0933585283649	0.102647582964	0.73375	0.715	43.094908161
2610	0.093231372901	0.102541595833	0.735	0.715	43.232326934
